ship_1_x,ship_1_y,ship_1_u,ship_1_psi,ship_1_wp,ship_1_x_pred,ship_1_y_pred,colav_log,ship_2_x,ship_2_y,ship_2_u,ship_2_psi,ship_2_wp,ship_2_x_pred,ship_2_y_pred,ship_3_x,ship_3_y,ship_3_u,ship_3_psi,ship_3_wp,ship_3_x_pred,ship_3_y_pred,ship_4_x,ship_4_y,ship_4_u,ship_4_psi,ship_4_wp,ship_4_x_pred,ship_4_y_pred,time
275212.64,7047163.88,9.19,1.46,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277760.6128838454,7058576.884761999,0.0,277704.17,7049836.44,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3584721978,7055846.132592323,273939.25,7048817.57,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2341330555,7057763.6287752595,275000.0,7055010.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9772895699,7046240.037407455,293
275215.81,7047191.28,9.2,1.46,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277760.6128838454,7058576.884761999,0.0,277704.17,7049836.44,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3584721978,7055846.132592323,273939.25,7048817.57,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2341330555,7057763.6287752595,275000.0,7055010.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9772895699,7046240.037407455,294
275216.87,7047200.42,9.2,1.46,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277760.6128838454,7058576.884761999,0.0,277688.55,7049848.93,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.35872087214,7055846.132282433,273945.58,7048836.54,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2337789231,7057763.627041636,275000.0,7054980.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9772132729,7046240.037407321,295
275216.87,7047200.42,9.2,1.46,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277760.6128838454,7058576.884761999,0.0,277688.55,7049848.93,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.35872087214,7055846.132282433,273945.58,7048836.54,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2337789231,7057763.627041636,275000.0,7054980.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9772132729,7046240.037407321,296
275218.99,7047218.7,9.2,1.46,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277760.6128838454,7058576.884761999,0.0,277680.74,7049855.17,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3612227594,7055846.13009992,273948.74,7048846.03,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2344465683,7057763.629226845,275000.0,7054960.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9771621227,7046240.037408037,297
275220.05,7047227.84,9.2,1.46,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277760.6128838454,7058576.884761999,0.0,277680.74,7049855.17,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3612227594,7055846.13009992,273948.74,7048846.03,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2344465683,7057763.629226845,275000.0,7054960.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9771621227,7046240.037408037,298
275221.11,7047236.98,9.2,1.46,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277760.6128838454,7058576.884761999,1.0,277672.93,7049861.42,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3589692781,7055846.131972302,273951.9,7048855.51,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2321927785,7057763.6223861305,275000.0,7054960.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9771621227,7046240.037408037,299
275221.11,7047236.98,9.2,1.46,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277760.6128838454,7058576.884761999,0.0,277657.31,7049873.91,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.359217456,7055846.131661903,273958.23,7048874.49,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2347610875,7057763.629678414,275000.0,7054950.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9771364613,7046240.037407992,300
275223.24,7047255.27,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277893.8963021473,7058755.302927921,0.0,277649.5,7049880.16,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3569642455,7055846.133534222,273958.23,7048874.49,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2347610875,7057763.629678414,275000.0,7054940.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.977110742,7046240.037407948,301
275224.31,7047264.42,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277893.8963021473,7058755.302927921,0.0,277649.5,7049880.16,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3569642455,7055846.133534222,273961.39,7048883.97,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2325074068,7057763.622837226,275000.0,7054940.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.977110742,7046240.037407948,302
275225.37,7047273.56,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277893.8963021473,7058755.302927921,0.0,277633.88,7049892.65,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3572121209,7055846.133223653,273967.72,7048902.95,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2350764333,7057763.630129338,275000.0,7054930.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.977084965,7046240.037407902,303
275226.43,7047282.71,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277893.8963021473,7058755.302927921,0.0,277626.07,7049898.89,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.35971332534,7055846.131040102,273970.88,7048912.43,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2328231226,7057763.623288514,275000.0,7054920.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97705912933,7046240.037407856,304
275227.5,7047291.85,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277893.8963021473,7058755.302927921,0.0,277618.26,7049905.14,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.35745993693,7055846.13291264,273970.88,7048912.43,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2328231226,7057763.623288514,275000.0,7054910.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97703323636,7046240.037407811,305
275228.56,7047301.0,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277893.8963021473,7058755.302927921,0.0,277610.45,7049911.38,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3599609213,7055846.130728776,273980.37,7048940.89,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.23313967715,7057763.623739183,275000.0,7054880.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9769552041,7046240.037407674,306
275229.63,7047310.15,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277893.8963021473,7058755.302927921,0.0,277594.83,7049923.87,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.36020844226,7055846.130417019,273980.37,7048940.89,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.23313967715,7057763.623739183,275000.0,7054870.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9769290749,7046240.0374084255,307
275230.69,7047319.29,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277893.8963021473,7058755.302927921,0.0,277594.83,7049923.87,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.36020844226,7055846.130417019,273983.53,7048950.38,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2338072648,7057763.62592491,275000.0,7054860.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97690288577,7046240.03740838,308
275231.76,7047328.44,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277893.8963021473,7058755.302927921,0.0,277587.02,7049930.12,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.357954913,7055846.132289749,273983.53,7048950.38,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2338072648,7057763.62592491,275000.0,7054840.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9768503315,7046240.037408288,309
275232.82,7047337.59,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277893.8963021473,7058755.302927921,0.0,277579.21,7049936.36,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.36045558326,7055846.130105117,273993.02,7048978.84,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2341248011,7057763.626375429,275000.0,7054840.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9768503315,7046240.037408288,310
275233.89,7047346.73,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277893.8963021473,7058755.302927921,0.0,277579.21,7049936.36,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.36045558326,7055846.130105117,273993.02,7048978.84,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2341248011,7057763.626375429,275000.0,7054840.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9768503315,7046240.037408288,311
275234.95,7047355.88,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277893.8963021473,7058755.302927921,0.0,277579.21,7049936.36,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.36045558326,7055846.130105117,273993.02,7048978.84,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2341248011,7057763.626375429,275000.0,7054840.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9768503315,7046240.037408288,312
275234.95,7047355.88,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277893.8963021473,7058755.302927921,0.0,277571.4,7049942.61,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.35820213583,7055846.131977811,273993.02,7048978.84,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2341248011,7057763.626375429,275000.0,7054830.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9768239635,7046240.037408241,313
275234.95,7047355.88,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277893.8963021473,7058755.302927921,0.0,277555.78,7049955.1,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.358448979,7055846.131665703,273999.34,7048997.81,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.23253910046,7057763.621719209,275000.0,7054810.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9767710487,7046240.037408148,314
275238.16,7047383.32,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277893.8963021473,7058755.302927921,0.0,277547.97,7049961.35,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3561957576,7055846.133538376,274005.67,7049016.79,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.23511056,7057763.6290108,275000.0,7054790.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9767178921,7046240.037408845,315
275239.22,7047392.46,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277893.8963021473,7058755.302927921,0.0,277540.17,7049967.59,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3648938272,7055846.12659998,274008.83,7049026.27,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2328578186,7057763.622169304,275000.0,7054770.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97666448966,7046240.037408751,316
275239.22,7047392.46,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277893.8963021473,7058755.302927921,0.0,277524.55,7049980.08,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.365140406,7055846.126287564,274015.16,7049045.25,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2354299974,7057763.629460657,275000.0,7054760.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97663769836,7046240.037408704,317
275241.36,7047410.76,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277893.8963021473,7058755.302927921,0.0,277524.55,7049980.08,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.365140406,7055846.126287564,274015.16,7049045.25,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2354299974,7057763.629460657,275000.0,7054760.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97663769836,7046240.037408704,318
275242.43,7047419.9,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277893.8963021473,7058755.302927921,1.0,277493.31,7050005.07,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3608807798,7055846.129720534,274021.48,7049064.22,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2338448743,7057763.624805202,275000.0,7054730.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97655694996,7046240.037408561,319
275242.43,7047419.9,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",277893.8963021473,7058755.302927921,0.0,277493.31,7050005.07,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3608807798,7055846.129720534,274021.48,7049064.22,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2338448743,7057763.624805202,275000.0,7054730.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97655694996,7046240.037408561,320
275244.57,7047438.2,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",278000.7194859331,7058934.73979098,0.0,277485.5,7050011.31,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3633798549,7055846.127534651,274024.65,7049073.71,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2357504402,7057763.629910276,275000.0,7054730.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97655694996,7046240.037408561,321
275244.57,7047438.2,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",278000.7194859331,7058934.73979098,0.0,277485.5,7050011.31,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3633798549,7055846.127534651,274027.81,7049083.19,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2334982055,7057763.623068673,275000.0,7054720.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9765299098,7046240.037408514,322
275246.7,7047456.49,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",278000.7194859331,7058934.73979098,0.0,277469.88,7050023.8,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3636259776,7055846.127221151,274034.14,7049102.17,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.236071709,7057763.630359055,275000.0,7054700.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97647564113,7046240.0374092,323
275247.77,7047465.64,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",278000.7194859331,7058934.73979098,0.0,277454.26,7050036.3,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.35912002885,7055846.130967237,274037.3,7049111.65,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2338198169,7057763.62351766,275000.0,7054690.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9764484124,7046240.037409153,324
275248.83,7047474.78,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",278000.7194859331,7058934.73979098,0.0,277446.45,7050042.54,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3616187164,7055846.128780496,274040.46,7049121.14,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2344869919,7057763.625703221,275000.0,7054680.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9764211208,7046240.037409105,325
275249.9,7047483.93,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",278000.7194859331,7058934.73979098,0.0,277446.45,7050042.54,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3616187164,7055846.128780496,274040.46,7049121.14,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2344869919,7057763.625703221,275000.0,7054680.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9764211208,7046240.037409105,326
275250.96,7047493.07,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",278000.7194859331,7058934.73979098,0.0,277430.83,7050055.03,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.361864201,7055846.128466568,274046.79,7049140.11,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2341424415,7057763.623966371,275000.0,7054650.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97633886617,7046240.03740896,327
275250.96,7047493.07,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",278000.7194859331,7058934.73979098,0.0,277423.02,7050061.28,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3596112245,7055846.130339746,274049.95,7049149.6,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2348096399,7057763.6261520535,275000.0,7054650.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97633886617,7046240.03740896,328
275253.09,7047511.36,9.21,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",278000.7194859331,7058934.73979098,0.0,277423.02,7050061.28,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3596112245,7055846.130339746,274049.95,7049149.6,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2348096399,7057763.6261520535,275000.0,7054650.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97633886617,7046240.03740896,329
275254.15,7047520.5,9.2,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",278000.7194859331,7058934.73979098,0.0,277415.21,7050067.52,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.36210931535,7055846.128152445,274053.11,7049159.09,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2354767925,7057763.628338014,275000.0,7054640.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97631132044,7046240.037408912,330
275254.15,7047520.5,9.2,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",278000.7194859331,7058934.73979098,0.0,277415.21,7050067.52,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.36210931535,7055846.128152445,274056.27,7049168.57,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2332250626,7057763.621496288,275000.0,7054620.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9762560359,7046240.037409589,331
275256.28,7047538.79,9.2,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",278000.7194859331,7058934.73979098,0.0,277407.4,7050073.77,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.35985645757,7055846.130025551,274059.44,7049178.06,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2351332222,7057763.626600282,275000.0,7054620.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9762560359,7046240.037409589,332
275257.35,7047547.93,9.2,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",278000.7194859331,7058934.73979098,0.0,277391.78,7050086.26,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.36010155705,7055846.129710952,274065.76,7049197.03,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2335488691,7057763.621944373,275000.0,7054600.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.976200493,7046240.037409492,333
275258.41,7047557.07,9.2,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",278000.7194859331,7058934.73979098,0.0,277391.78,7050086.26,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.36010155705,7055846.129710952,274065.76,7049197.03,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2335488691,7057763.621944373,275000.0,7054600.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.976200493,7046240.037409492,334
275259.48,7047566.22,9.2,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",278000.7194859331,7058934.73979098,0.0,277376.16,7050098.75,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3603462158,7055846.129396218,274072.09,7049216.01,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2361250557,7057763.629234493,275000.0,7054570.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9761166888,7046240.037409344,335
275259.48,7047566.22,9.2,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",278000.7194859331,7058934.73979098,0.0,277368.35,7050105.0,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.35809360404,7055846.131269313,274072.09,7049216.01,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2361250557,7057763.629234493,275000.0,7054570.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9761166888,7046240.037409344,336
275261.61,7047584.5,9.2,1.45,"[[274962, 7044967, 10.0], [275512, 7051517, 10.0], [274962, 7052067, 10.0], [274962, 7056617, 10.0]]",278000.7194859331,7058934.73979098,0.0,277360.54,7050111.25,10.0,2.47,"[[280000, 7048000, 10.0], [270000, 7056000, 10.0]]",270192.3558407563,7055846.133142785,274078.41,7049234.98,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.23454071267,7057763.624578244,275000.0,7054550.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9760604905,7046240.037409245,337
