ship_1_x,ship_1_y,ship_1_u,ship_1_psi,ship_1_wp,ship_1_x_pred,ship_1_y_pred,colav_log,ship_2_x,ship_2_y,ship_2_u,ship_2_psi,ship_2_wp,ship_2_x_pred,ship_2_y_pred,ship_3_x,ship_3_y,ship_3_u,ship_3_psi,ship_3_wp,ship_3_x_pred,ship_3_y_pred,time
276190.92,7046571.59,9.98,0.85,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",284655.2840553746,7054957.306010344,0.0,275000.0,7055880.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.979299611,7046240.037404199,279900.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395350843,7052000.02278998,210
276204.03,7046586.64,9.98,0.88,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",284655.2840553746,7054957.306010344,0.0,275000.0,7055870.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97927853005,7046240.037404162,279900.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395350843,7052000.02278998,211
276210.38,7046594.34,9.98,0.9,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",284655.2840553746,7054957.306010344,0.0,275000.0,7055860.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9792574072,7046240.037404125,279890.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395351509,7052000.022813141,212
276216.58,7046602.16,9.98,0.92,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",284655.2840553746,7054957.306010344,0.0,275000.0,7055850.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9792362395,7046240.037404087,279870.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395352279,7052000.022859606,213
276222.6,7046610.12,9.98,0.95,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",284655.2840553746,7054957.306010344,0.0,275000.0,7055840.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97921503003,7046240.03740405,279860.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395352939,7052000.02288291,214
276228.45,7046618.21,9.98,0.97,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",284655.2840553746,7054957.306010344,0.0,275000.0,7055830.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97919377714,7046240.037404013,279860.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395352939,7052000.02288291,215
276234.1,7046626.43,9.98,0.99,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",284655.2840553746,7054957.306010344,0.0,275000.0,7055830.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97919377714,7046240.037404013,279840.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395353697,7052000.022929656,216
276239.55,7046634.79,9.98,1.02,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",284655.2840553746,7054957.306010344,0.0,275000.0,7055820.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.979172481,7046240.037403976,279830.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953537974,7052000.022953108,217
276244.8,7046643.28,9.98,1.04,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",284655.2840553746,7054957.306010344,0.0,275000.0,7055810.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9791511401,7046240.037404823,279820.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953544487,7052000.022976602,218
276249.82,7046651.9,9.98,1.07,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",284655.2840553746,7054957.306010344,1.0,275000.0,7055790.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9791083284,7046240.037404748,279810.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395355099,7052000.0230001435,219
276254.63,7046660.65,9.98,1.09,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",281667.9644988684,7057366.8132120585,0.0,275000.0,7055780.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9790868563,7046240.03740471,279800.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395355194,7052000.023023728,220
276259.21,7046669.52,9.98,1.12,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",281667.9644988684,7057366.8132120585,0.0,275000.0,7055780.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9790868563,7046240.03740471,279800.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395355194,7052000.023023728,221
276263.56,7046678.5,9.98,1.14,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",281667.9644988684,7057366.8132120585,0.0,275000.0,7055760.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9790437791,7046240.037404634,279780.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953564825,7052000.023071053,222
276267.68,7046687.58,9.97,1.17,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",281667.9644988684,7057366.8132120585,0.0,275000.0,7055750.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9790221742,7046240.037404596,279770.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395356573,7052000.023094775,223
276271.58,7046696.77,9.97,1.19,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",281667.9644988684,7057366.8132120585,0.0,275000.0,7055740.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9790005246,7046240.037404558,279760.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953572124,7052000.023118559,224
276275.24,7046706.04,9.97,1.22,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",281667.9644988684,7057366.8132120585,0.0,275000.0,7055730.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9789788303,7046240.0374045195,279760.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953572124,7052000.023118559,225
276278.68,7046715.4,9.97,1.24,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",281667.9644988684,7057366.8132120585,0.0,275000.0,7055720.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9789570912,7046240.037404481,279740.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395357935,7052000.023166289,226
276281.89,7046724.83,9.97,1.27,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",281667.9644988684,7057366.8132120585,0.0,275000.0,7055710.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9789353061,7046240.037404443,279730.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953585675,7052000.023190208,227
276284.89,7046734.34,9.96,1.29,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",281667.9644988684,7057366.8132120585,0.0,275000.0,7055700.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97891347756,7046240.037404405,279720.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395358651,7052000.023214197,228
276287.67,7046743.9,9.96,1.31,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",281667.9644988684,7057366.8132120585,0.0,275000.0,7055690.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97889160283,7046240.03740524,279710.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953592794,7052000.023238228,229
276290.24,7046753.53,9.96,1.33,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",281667.9644988684,7057366.8132120585,0.0,275000.0,7055690.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97889160283,7046240.03740524,279710.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953592794,7052000.023238228,230
276290.24,7046753.53,9.96,1.33,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",281667.9644988684,7057366.8132120585,0.0,275000.0,7055670.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97884771676,7046240.037405164,279690.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395359984,7052000.023286449,231
276294.79,7046772.92,9.96,1.37,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",281667.9644988684,7057366.8132120585,0.0,275000.0,7055660.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97882570524,7046240.037405125,279690.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395359984,7052000.023286449,232
276296.78,7046782.68,9.96,1.39,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",281667.9644988684,7057366.8132120585,0.0,275000.0,7055660.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97882570524,7046240.037405125,279670.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953612264,7052000.02333485,233
276298.59,7046792.47,9.96,1.41,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",281667.9644988684,7057366.8132120585,0.0,275000.0,7055650.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9788036476,7046240.037405086,279670.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953612264,7052000.02333485,234
276300.22,7046802.3,9.96,1.42,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",281667.9644988684,7057366.8132120585,0.0,275000.0,7055630.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97875939554,7046240.0374050075,279660.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953613003,7052000.023359127,235
276301.7,7046812.14,9.96,1.44,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",281667.9644988684,7057366.8132120585,0.0,275000.0,7055620.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9787371995,7046240.037404968,279650.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953619156,7052000.023383472,236
276303.01,7046822.01,9.95,1.45,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",281667.9644988684,7057366.8132120585,0.0,275000.0,7055620.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9787371995,7046240.037404968,279650.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953619156,7052000.023383472,237
276303.01,7046822.01,9.95,1.45,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",281667.9644988684,7057366.8132120585,0.0,275000.0,7055610.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9787149574,7046240.037404929,279620.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953632084,7052000.023456776,238
276305.22,7046841.8,9.95,1.48,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",281667.9644988684,7057366.8132120585,1.0,275000.0,7055600.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9786926693,7046240.03740489,279620.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953632084,7052000.023456776,239
276306.12,7046851.71,9.95,1.49,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",277353.0809772201,7058778.880846002,0.0,275000.0,7055590.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9786703337,7046240.037404851,279600.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395364421,7052000.023505889,240
276306.9,7046861.63,9.95,1.5,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",277353.0809772201,7058778.880846002,0.0,275000.0,7055580.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9786479506,7046240.037404812,279590.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395364483,7052000.023530525,241
276307.57,7046871.56,9.94,1.51,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",277353.0809772201,7058778.880846002,0.0,275000.0,7055570.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9786255212,7046240.037405635,279590.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395364483,7052000.023530525,242
276308.14,7046881.49,9.94,1.52,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",277353.0809772201,7058778.880846002,0.0,275000.0,7055560.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97860304435,7046240.037405596,279580.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395365084,7052000.0235552285,243
276308.6,7046891.41,9.93,1.53,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",277353.0809772201,7058778.880846002,0.0,275000.0,7055550.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9785805215,7046240.037405557,279560.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395366279,7052000.023604745,244
276308.98,7046901.34,9.92,1.54,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",277353.0809772201,7058778.880846002,0.0,275000.0,7055530.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97853533045,7046240.037405477,279560.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395366279,7052000.023604745,245
276309.28,7046911.25,9.92,1.55,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",277353.0809772201,7058778.880846002,0.0,275000.0,7055520.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9785126636,7046240.037405437,279550.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395366335,7052000.023629604,246
276309.51,7046921.17,9.91,1.55,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",277353.0809772201,7058778.880846002,0.0,275000.0,7055520.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9785126636,7046240.037405437,279540.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395366927,7052000.02365451,247
276309.67,7046931.07,9.9,1.56,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",277353.0809772201,7058778.880846002,0.0,275000.0,7055510.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97848994925,7046240.037405397,279520.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395368105,7052000.0237044515,248
276309.77,7046940.98,9.9,1.57,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",277353.0809772201,7058778.880846002,0.0,275000.0,7055500.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97846718744,7046240.037405357,279510.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395368155,7052000.023729512,249
276309.82,7046950.88,9.9,1.57,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",277353.0809772201,7058778.880846002,0.0,275000.0,7055490.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9784443754,7046240.037405317,279490.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395369319,7052000.023779789,250
276309.82,7046960.78,9.89,1.57,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",277353.0809772201,7058778.880846002,0.0,275000.0,7055490.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9784443754,7046240.037405317,279490.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395369319,7052000.023779789,251
276309.82,7046960.78,9.89,1.57,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",277353.0809772201,7058778.880846002,0.0,275000.0,7055460.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9783756526,7046240.037406049,279480.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395369898,7052000.023805006,252
276309.71,7046980.56,9.89,1.58,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",277353.0809772201,7058778.880846002,0.0,275000.0,7055460.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9783756526,7046240.037406049,279480.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395369898,7052000.023805006,253
276309.61,7046990.44,9.88,1.58,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",277353.0809772201,7058778.880846002,0.0,275000.0,7055450.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9783526463,7046240.037406009,279460.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953705163,7052000.023855596,254
276309.49,7047000.33,9.88,1.59,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",277353.0809772201,7058778.880846002,0.0,275000.0,7055450.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9783526463,7046240.037406009,279460.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953705163,7052000.023855596,255
276309.49,7047000.33,9.88,1.59,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",277353.0809772201,7058778.880846002,0.0,275000.0,7055430.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9783064883,7046240.037405928,279440.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395371659,7052000.023906411,256
276309.18,7047020.09,9.88,1.59,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",277353.0809772201,7058778.880846002,0.0,275000.0,7055420.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9782833367,7046240.037405887,279440.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395371659,7052000.023906411,257
276309.01,7047029.96,9.88,1.59,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",277353.0809772201,7058778.880846002,0.0,275000.0,7055410.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9782601334,7046240.037405846,279420.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395372792,7052000.023957424,258
276308.83,7047039.84,9.87,1.59,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",277353.0809772201,7058778.880846002,1.0,275000.0,7055400.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97823688254,7046240.037405805,279410.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395372826,7052000.023983022,259
276308.65,7047049.71,9.87,1.59,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",276374.5634051649,7059005.14713728,0.0,275000.0,7055400.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.97823688254,7046240.037405805,279410.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395372826,7052000.023983022,260
276308.65,7047049.71,9.87,1.59,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",276374.5634051649,7059005.14713728,0.0,275000.0,7055380.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9781902286,7046240.037405723,279390.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953739465,7052000.024034395,261
276308.29,7047069.45,9.87,1.59,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",276374.5634051649,7059005.14713728,0.0,275000.0,7055370.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9781668268,7046240.037405682,279380.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395374503,7052000.024060148,262
276308.11,7047079.32,9.86,1.59,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",276374.5634051649,7059005.14713728,0.0,275000.0,7055360.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9781433747,7046240.037406484,279370.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953750577,7052000.024085969,263
276307.95,7047089.18,9.86,1.59,"[[275012, 7045417, 10.0], [276312, 7046717, 10.0], [276312, 7051517, 10.0], [274962, 7052867, 10.0], [274962, 7057067, 10.0]]",276374.5634051649,7059005.14713728,0.0,275000.0,7055360.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9781433747,7046240.037406484,279370.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953750577,7052000.024085969,264
