ship_1_x,ship_1_y,ship_1_u,ship_1_psi,ship_1_wp,ship_1_vir_wp,colav_log,ship_2_x,ship_2_y,ship_2_u,ship_2_psi,ship_2_wp,ship_2_x_pred,ship_2_y_pred,time
275000.0,7044940.0,10.0,1.5707963267948966,"[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270000.0,7048000.0,10.0,0.7,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279362.6016386016,7055490.07187525,0
275000.0,7044940.0,10.0,1.5707963267948966,"[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270007.66,7048006.43,10.0,0.7,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279370.3995988833,7055496.329425076,1
275000.0,7044950.0,10.0,1.57,"[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270022.98,7048019.28,10.0,0.7,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279385.99158168485,7055508.8394268565,2
275000.0,7044960.0,10.0,1.57,"[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270022.98,7048019.28,10.0,0.7,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279385.99158168485,7055508.8394268565,3
275000.0,7044970.0,10.0,1.57,"[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270022.98,7048019.28,10.0,0.7,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279385.99158168485,7055508.8394268565,4
275000.0,7044970.0,10.0,1.57,"[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270038.31,7048032.14,10.0,0.7,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279401.59532415593,7055521.357203768,5
275000.0,7044990.0,10.0,1.57,"[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",1.0,270053.64,7048044.97,10.0,0.7,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279417.1861420642,7055533.861114541,6
275000.0,7045000.0,10.0,1.57,"[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270061.31,7048051.39,10.0,0.7,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279424.9873146467,7055540.117106416,7
275000.0,7045010.0,10.0,1.57,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270076.67,7048064.2,10.0,0.69,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279440.59766324185,7055552.60991449,8
275000.0,7045020.0,10.0,1.57,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270084.36,7048070.6,10.0,0.69,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279448.40271903516,7055558.866050427,9
275000.0,7045030.0,10.0,1.57,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270092.05,7048076.99,10.0,0.69,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279456.20334505057,7055565.117720772,10
275000.0,7045040.0,10.0,1.57,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270092.05,7048076.99,10.0,0.69,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279456.20334505057,7055565.117720772,11
275000.0,7045040.0,10.0,1.57,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270099.75,7048083.37,10.0,0.69,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279464.0058420051,7055571.369552089,12
274999.99,7045060.0,10.0,1.57,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270107.45,7048089.74,10.0,0.69,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279471.80388288427,7055577.616952236,13
274999.98,7045070.0,10.0,1.57,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270115.16,7048096.11,10.0,0.69,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279479.6083825691,7055583.868777001,14
274999.95,7045080.0,10.0,1.58,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270138.33,7048115.17,10.0,0.69,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279503.0248060236,7055602.620602711,15
274999.9,7045090.0,10.0,1.58,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270146.06,7048121.51,10.0,0.69,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279510.8285557058,7055608.868368266,16
274999.82,7045100.0,10.0,1.58,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270153.81,7048127.84,10.0,0.68,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279518.6451977725,7055615.106108625,17
274999.72,7045110.0,10.0,1.58,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270153.81,7048127.84,10.0,0.68,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279518.6451977725,7055615.106108625,18
274999.72,7045110.0,10.0,1.58,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",1.0,270161.55,7048134.16,10.0,0.68,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279526.4460352459,7055621.350023595,19
274999.6,7045120.0,10.0,1.59,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270161.55,7048134.16,10.0,0.68,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279526.4460352459,7055621.350023595,20
274999.24,7045140.0,10.0,1.59,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270169.31,7048140.48,10.0,0.68,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279534.2595394988,7055627.60310865,21
274999.02,7045149.99,10.0,1.6,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270184.83,7048153.08,10.0,0.68,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279549.868190036,7055640.092236271,22
274998.75,7045159.99,10.0,1.6,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270184.83,7048153.08,10.0,0.68,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279549.868190036,7055640.092236271,23
274998.45,7045169.98,10.0,1.6,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270200.38,7048165.66,10.0,0.68,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279565.4866216706,7055652.586648567,24
274998.11,7045179.98,10.0,1.61,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270200.38,7048165.66,10.0,0.68,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279565.4866216706,7055652.586648567,25
274997.73,7045189.97,10.0,1.61,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270208.17,7048171.94,10.0,0.68,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279573.3006610684,7055658.836582361,26
274997.32,7045199.96,10.0,1.62,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270223.75,7048184.48,10.0,0.68,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279588.9195113657,7055671.327991458,27
274996.87,7045209.95,10.0,1.62,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270231.54,7048190.74,10.0,0.68,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279596.72430756653,7055677.569485452,28
274996.38,7045219.94,10.0,1.62,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270239.35,7048197.0,10.0,0.68,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279604.54164488625,7055683.8203082485,29
274995.85,7045229.93,10.0,1.63,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270239.35,7048197.0,10.0,0.68,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279604.54164488625,7055683.8203082485,30
274995.29,7045239.91,10.0,1.63,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270239.35,7048197.0,10.0,0.68,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279604.54164488625,7055683.8203082485,31
274995.29,7045239.91,10.0,1.63,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270254.96,7048209.49,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279620.1576746631,7055696.288906872,32
274994.06,7045259.87,10.0,1.64,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270262.78,7048215.73,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279627.9717417256,7055702.53632719,33
274993.4,7045269.85,10.0,1.64,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270278.42,7048228.2,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279643.5951486891,7055715.027079123,34
274992.71,7045279.83,10.0,1.64,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270294.07,7048240.64,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279659.2106227838,7055727.51025957,35
274991.99,7045289.8,10.0,1.65,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270294.07,7048240.64,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279659.2106227838,7055727.51025957,36
274991.23,7045299.77,10.0,1.65,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270294.07,7048240.64,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279659.2106227838,7055727.51025957,37
274991.23,7045299.77,10.0,1.65,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270309.74,7048253.08,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279674.83844741964,7055740.00300586,38
274989.64,7045319.71,10.0,1.65,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",1.0,270317.57,7048259.29,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279682.64447704033,7055746.242983625,39
274988.81,7045329.67,10.0,1.66,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270317.57,7048259.29,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279682.64447704033,7055746.242983625,40
274987.96,7045339.64,10.0,1.66,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270325.41,7048265.51,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279690.46141397033,7055752.4918268295,41
274987.08,7045349.6,10.0,1.66,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270341.09,7048277.92,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279706.0809893626,7055764.977394405,42
274986.18,7045359.56,10.0,1.66,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270341.09,7048277.92,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279706.0809893626,7055764.977394405,43
274986.18,7045359.56,10.0,1.66,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270364.62,7048296.53,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279729.5138224716,7055783.708910043,44
274984.33,7045379.47,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270364.62,7048296.53,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279729.5138224716,7055783.708910043,45
274984.33,7045379.47,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270372.46,7048302.73,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279737.3210108087,7055789.949942979,46
274982.41,7045399.38,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270372.46,7048302.73,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279737.3210108087,7055789.949942979,47
274982.41,7045399.38,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270388.16,7048315.13,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279752.9476267556,7055802.441712575,48
274980.44,7045419.28,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270396.0,7048321.33,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279760.7546475675,7055808.682953783,49
274979.43,7045429.23,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270396.0,7048321.33,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279760.7546475675,7055808.682953783,50
274979.43,7045429.23,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270411.7,7048333.73,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279776.38090859784,7055821.175165011,51
274977.41,7045449.13,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270419.55,7048339.92,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279784.1891808254,7055827.4173449855,52
274976.38,7045459.07,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270419.55,7048339.92,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279784.1891808254,7055827.4173449855,53
274976.38,7045459.07,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270427.39,7048346.12,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279791.9959714055,7055833.658872477,54
274974.32,7045478.97,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270435.24,7048352.32,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279799.8088886205,7055839.905243044,55
274973.28,7045488.91,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270443.09,7048358.52,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279807.6217447732,7055846.151689498,56
274972.24,7045498.86,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270458.78,7048370.91,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279807.6169143632,7055846.144638639,57
274971.2,7045508.81,10.0,1.68,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270466.63,7048377.11,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279807.61997942656,7055846.145512309,58
274970.16,7045518.75,10.0,1.68,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",1.0,270474.48,7048383.31,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279807.62304556207,7055846.14638427,59
274969.12,7045528.7,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270474.48,7048383.31,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279807.62304556207,7055846.14638427,60
274968.08,7045538.64,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270490.17,7048395.71,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279807.6230023837,7055846.143343874,61
274967.05,7045548.59,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270505.85,7048408.12,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279807.62156374916,7055846.139543367,62
274966.01,7045558.53,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270505.85,7048408.12,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279807.62156374916,7055846.139543367,63
274964.98,7045568.48,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270513.7,7048414.32,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279807.62463482056,7055846.140406853,64
274963.95,7045578.43,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270521.54,7048420.53,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279807.626306899,7055846.140515302,65
274962.92,7045588.37,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270537.22,7048432.94,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279807.62487577257,7055846.136702906,66
274961.9,7045598.32,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270537.22,7048432.94,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279807.62487577257,7055846.136702906,67
274961.9,7045598.32,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270545.06,7048439.15,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279807.6265507218,7055846.136807407,68
274959.87,7045618.22,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270545.06,7048439.15,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279807.6265507218,7055846.136807407,69
274959.87,7045618.22,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270552.9,7048445.36,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279807.6282263379,7055846.13691039,70
274957.86,7045638.12,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270560.74,7048451.57,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279807.62990294665,7055846.137012151,71
274956.87,7045648.07,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270568.58,7048457.78,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279807.6315804551,7055846.137112579,72
274955.88,7045658.02,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270576.41,7048463.99,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279807.6270802946,7055846.1324336445,73
274954.9,7045667.97,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270592.08,7048476.42,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279807.6290385549,7055846.131876459,74
274953.93,7045677.92,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270592.08,7048476.42,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279807.6290385549,7055846.131876459,75
274952.96,7045687.88,10.0,1.67,"[[274962, 7045417, 10.0], [274562, 7049917, 10.0], [274962, 7050617, 10.0], [274962, 7057017, 10.0]]","[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",0.0,270599.92,7048482.63,10.0,0.67,"[[270000, 7048000, 10.0], [280000, 7056000, 10.0]]",279807.63071945857,7055846.131971788,76
